"id_bnvd";"libelle_bnvd";"cas_bnvd";"vtr_nom";"vtr_remarque_agritox";"vtr_valeur_agritox";"vtr_unite_agritox";"vtr_source_agritox";"vtr_etude_pivot_agritox";"vtr_etude_pivot_noael_valeur_agritox";"vtr_etude_pivot_noael_unite_agritox";"vtr_fs_agritox";"vtr_fcaoi_agritox";"vtr_remarque_eupdb";"vtr_valeur_eupdb";"vtr_unite_eupdb";"vtr_source_eupdb"
"372_sub_bnvd";"flusilazole";"85509-19-9";"DRfA";"";"";"";"";"";"";"";"";"";"";0.005;"mg/kg bw";"Dir 06/133"
"373_sub_bnvd";"flutolanil";"66332-96-5";"AOEL";"";0.56;"mg/kg/j";"UE 27/11/08";"90 jours, voie orale, chien";"80";"mg/kg p.c./j";100;"70%";"";0.56;"mg/kg bw/day";"Dir 08/108"
"373_sub_bnvd";"flutolanil";"66332-96-5";"DJA";"";0.09;"mg/kg/j";"UE 27/11/08";"2 ans, voie orale, rat";"8.7";"mg/kg p.c./j";100;"non nécessaire";"";0.09;"mg/kg bw/day";"Dir 08/108"
"373_sub_bnvd";"flutolanil";"66332-96-5";"DRfA";"non pertinent";"";"";"UE 27/11/08";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/108"
"374_sub_bnvd";"flutriafol";"76674-21-0";"AOEL";"";"";"";"";"";"";"";"";"";"";0.05;"mg/kg bw/day";"11/42/EU"
"374_sub_bnvd";"flutriafol";"76674-21-0";"DJA";"";"";"";"";"";"";"";"";"";"";0.01;"mg/kg bw/day";"11/42/EU"
"374_sub_bnvd";"flutriafol";"76674-21-0";"DRfA";"";"";"";"";"";"";"";"";"";"";0.05;"mg/kg bw";"11/42/EU"
"375_sub_bnvd";"fluxapyroxad";"907204-31-3";"AOEL";"";0.04;"mg/kg/j";"UE 01/01/13";"90 jours, voie orale, rat";"6";"mg/kg p.c./j";100;"68%";"";0.04;"mg/kg bw/day";"EFSA 12"
"375_sub_bnvd";"fluxapyroxad";"907204-31-3";"DJA";"";0.02;"mg/kg/j";"UE 01/01/13";"2 ans, voie orale, rat";"2.1";"mg/kg p.c./j";100;"non nécessaire";"";0.02;"mg/kg bw/day";"EFSA 12"
"375_sub_bnvd";"fluxapyroxad";"907204-31-3";"DRfA";"";0.25;"mg/kg pc";"UE 01/01/13";"Tératogenèse, voie orale, lapin";"25";"mg/kg p.c./j";100;"non nécessaire";"";0.25;"mg/kg bw";"EFSA 12"
"376_sub_bnvd";"folpel";"133-07-3";"AAOEL";"";0.6;"mg/kg pc";"UE 04/09/24";"Tératogenèse, voie orale, rat";"60";"mg/kg/p.c./j";100;"non nécessaire";"";"";"";""
"376_sub_bnvd";"folpel";"133-07-3";"AOEL";"";0.1;"mg/kg/j";"UE 04/09/24";"1 an, voie orale, chien";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"Dir 07/5"
"376_sub_bnvd";"folpel";"133-07-3";"DJA";"";0.1;"mg/kg/j";"UE 04/09/24";"1 an, voie orale, chien";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"Dir 07/5"
"376_sub_bnvd";"folpel";"133-07-3";"DRfA";"";0.6;"mg/kg pc";"UE 04/09/24";"Tératogenèse, voie orale, rat";"60";"mg/kg p.c./j";100;"non nécessaire";"";0.6;"mg/kg bw";"EFSA, 2023"
"377_sub_bnvd";"foramsulfuron";"173159-57-4";"AOEL";"";0.1;"mg/kg/j";"UE 01/06/20";"Tératogenèse, voie orale, lapin";"50";"mg/kg p.c./j";100;"20%";"";0.1;"mg/kg bw/day";"Reg. (EU) 2020/616"
"377_sub_bnvd";"foramsulfuron";"173159-57-4";"DJA";"";0.25;"mg/kg/j";"UE 01/06/20";"2 ans, voie orale, rat";"25";"mg/kg p.c./j";100;"non nécessaire";"";0.25;"mg/kg bw/day";"Reg. (EU) 2020/616"
"377_sub_bnvd";"foramsulfuron";"173159-57-4";"DRfA";"non pertinent";"";"";"UE 01/06/20";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Reg. (EU) 2020/616"
"378_sub_bnvd";"forchlorfenuron";"68157-60-8";"AAOEL";"";0.5;"mg/kg pc";"UE 01/06/18";"Tératogenèse, voie orale, lapin";"50";"mg/kg/p.c./j";100;"non nécessaire";"";"";"";""
"378_sub_bnvd";"forchlorfenuron";"68157-60-8";"AOEL";"";0.16;"mg/kg/j";"UE 01/06/18";"90 jours, voie orale, rat";"16.2";"mg/kg p.c./j";100;"non nécessaire";"";0.16;"mg/kg bw/day";"Reg.(EU) No 2018/679"
"378_sub_bnvd";"forchlorfenuron";"68157-60-8";"DJA";"";0.05;"mg/kg/j";"UE 01/06/18";"2 ans, voie orale, souris";"5";"mg/kg p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw/day";"Reg.(EU) No 2018/679"
"378_sub_bnvd";"forchlorfenuron";"68157-60-8";"DRfA";"";0.5;"mg/kg pc";"UE 01/06/18";"Tératogenèse, voie orale, lapin";"50";"mg/kg/p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw";"Reg.(EU) No 2018/679"
"379_sub_bnvd";"formaldehyde";"50-00-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"380_sub_bnvd";"formetanate-chlorhydrate";"23422-53-9";"AOEL";"";0.004;"mg/kg/j";"UE 29/09/06";"1 an, voie orale, chien";"0.4";"mg/kg p.c./j";100;"non nécessaire";"";0.004;"mg/kg bw/day";"Dir 07/5"
"380_sub_bnvd";"formetanate-chlorhydrate";"23422-53-9";"DJA";"";0.004;"mg/kg/j";"UE 29/09/06";"1 an, voie orale, chien";"0.4";"mg/kg p.c./j";100;"non nécessaire";"";0.004;"mg/kg bw/day";"Dir 07/5"
"380_sub_bnvd";"formetanate-chlorhydrate";"23422-53-9";"DRfA";"";0.005;"mg/kg pc";"UE 29/09/06";"Neurotoxicité, voie orale, rat, aigue";"0.5";"mg/kg p.c./j";100;"non nécessaire";"";0.005;"mg/kg bw";"Dir 07/5"
"381_sub_bnvd";"formiate d'ammonium";"540-69-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"382_sub_bnvd";"formiate de calcium";"544-17-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"383_sub_bnvd";"fosetyl-aluminium";"39148-24-8";"AOEL";"";5.0;"mg/kg/j";"UE 01/05/07";"Autre(s) étude(s)";"500";"mg/kg p.c./j";100;"non nécessaire";"";5.0;"mg/kg bw/day";"Dir 06/64"
"383_sub_bnvd";"fosetyl-aluminium";"39148-24-8";"DJA";"";3.0;"mg/kg/j";"UE 01/05/07";"2 ans, voie orale, chien";"298";"mg/kg p.c./j";100;"non nécessaire";"";1.0;"mg/kg bw/day";"Pt. A 19.02 RR may 2023"
"383_sub_bnvd";"fosetyl-aluminium";"39148-24-8";"DRfA";"non pertinent";"";"";"UE 01/05/07";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 06/64"
"384_sub_bnvd";"fosetyl";"15845-66-6";"AOEL";"";"";"";"";"";"";"";"";"";"";5.0;"mg/kg bw/day";"Dir 06/64"
"384_sub_bnvd";"fosetyl";"15845-66-6";"DJA";"";"";"";"";"";"";"";"";"";"";1.0;"mg/kg bw/day";"Pt. A 19.02 RR may 2023"
"384_sub_bnvd";"fosetyl";"15845-66-6";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 06/64"
"385_sub_bnvd";"fosthiazate";"98886-44-3";"AOEL";"";0.005;"mg/kg/j";"UE 04/07/03";"90 jours et 1 an, voie orale, chien";"0.5";"mg/kg p.c./j";100;"non nécessaire";"";0.005;"mg/kg bw/day";"03/84/EC"
"385_sub_bnvd";"fosthiazate";"98886-44-3";"DJA";"";0.004;"mg/kg/j";"UE 04/07/03";"2 ans, voie orale, rat";"0.4";"mg/kg p.c./j";100;"non nécessaire";"";0.004;"mg/kg bw/day";"03/84/EC"
"385_sub_bnvd";"fosthiazate";"98886-44-3";"DRfA";"";0.005;"mg/kg pc";"UE 04/07/03";"90 jours et 1 an, voie orale, chien";"0.5";"mg/kg p.c./j";100;"non nécessaire";"";0.005;"mg/kg bw";"03/84/EC"
"386_sub_bnvd";"gamma-cyhalothrine";"76703-62-3";"AOEL";"";0.0003;"mg/kg/j";"UE 01/04/15";"Etude multigénérations,voie orale, rat";"0.5";"mg/kg p.c./j";400;"25%";"";0.0003;"mg/kg bw/day";"Reg. (EU) No 1334/2014"
"386_sub_bnvd";"gamma-cyhalothrine";"76703-62-3";"DJA";"";0.0012;"mg/kg/j";"UE 01/04/15";"Etude multigénérations,voie orale, rat";"0.5";"mg/kg p.c./j";400;"non nécessaire";"";0.0012;"mg/kg bw/day";"Reg. (EU) No 1334/2014"
"386_sub_bnvd";"gamma-cyhalothrine";"76703-62-3";"DRfA";"";0.0025;"mg/kg pc";"UE 01/04/15";"1 an, voie orale, chien";"0.5";"mg/kg p.c./j";200;"non nécessaire";"";0.0025;"mg/kg bw";"Reg. (EU) No 1334/2014"
"387_sub_bnvd";"geraniol";"106-24-1";"AOEL";"";0.5;"mg/kg pc";"UE 01/12/13";"";"";"";"";"non nécessaire";"";0.5;"mg/kg bw/day";"Reg. (EU) No 570/2013"
"387_sub_bnvd";"geraniol";"106-24-1";"DJA";"";0.5;"mg/kg pc";"UE 01/12/13";"";"";"";"";"non nécessaire";"";0.5;"mg/kg bw/day";"Reg. (EU) No 570/2013"
"387_sub_bnvd";"geraniol";"106-24-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Reg. (EU) No 570/2013"
"388_sub_bnvd";"gibberellines (a4+a7)";"8030-53-3";"AOEL";"";0.18;"mg/kg/j";"UE 01/09/09";"Etude multigénérations,voie orale, rat";"300";"mg/kg/p.c./j";300;"18%";"";0.18;"mg/kg bw/day";"Reg. (EU) No 540/2011"
"388_sub_bnvd";"gibberellines (a4+a7)";"8030-53-3";"DJA";"";0.3;"mg/kg/j";"UE 01/09/09";"Etude multigénérations,voie orale, rat";"300";"mg/kg/p.c./j";1000;"non nécessaire";"";0.3;"mg/kg bw/day";"Reg. (EU) No 540/2011"
"388_sub_bnvd";"gibberellines (a4+a7)";"8030-53-3";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Reg. (EU) No 540/2011"
"389_sub_bnvd";"glufosinate ammonium";"77182-82-2";"AOEL";"";"";"";"";"";"";"";"";"";"";0.0021;"mg/kg bw/day";"Dir 07/25"
"389_sub_bnvd";"glufosinate ammonium";"77182-82-2";"DJA";"";"";"";"";"";"";"";"";"";"";0.021;"mg/kg bw/day";"Dir 07/25"
"389_sub_bnvd";"glufosinate ammonium";"77182-82-2";"DRfA";"";"";"";"";"";"";"";"";"";"";0.021;"mg/kg bw";"Dir 07/25"
"390_sub_bnvd";"glutaraldehyde";"111-30-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"391_sub_bnvd";"glyoxal";"107-22-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"392_sub_bnvd";"glyphosate";"1071-83-6";"AAOEL";"";0.3;"mg/kg pc";"UE 28/11/23";"Autre(s) étude(s)";"150";"mg/kg/p.c./j";100;"20%";"";"";"";""
"392_sub_bnvd";"glyphosate";"1071-83-6";"AOEL";"";0.1;"mg/kg/j";"UE 28/11/23";"90 jours, voie orale, chien";"53";"mg/kg p.c./j";100;"20%";"";0.1;"mg/kg bw/day";"Reg. (EU) 2017/2324"
"392_sub_bnvd";"glyphosate";"1071-83-6";"DJA";"";0.5;"mg/kg/j";"UE 28/11/23";"90 jours, voie orale, chien";"53";"mg/kg p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw/day";"Reg. (EU) 2017/2324"
"392_sub_bnvd";"glyphosate";"1071-83-6";"DRfA";"";1.5;"mg/kg pc";"UE 28/11/23";"Autre(s) étude(s)";"150";"mg/kg/p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw";"Reg. (EU) 2017/2324"
"393_sub_bnvd";"gomme manille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"394_sub_bnvd";"goudron vegetal";"8011-48-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"395_sub_bnvd";"goudrons de pin";"8011-48-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"396_sub_bnvd";"graisse de mouton";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"397_sub_bnvd";"halauxifen-methyl";"943831-98-9";"AOEL";"";0.058;"mg/kg/j";"UE 05/08/15";"Tératogenèse, voie orale, lapin";"5.8";"mg/kg/p.c./j";100;"non nécessaire";"";0.058;"mg/kg bw/day";"Reg. (EU) 2015/1165"
"397_sub_bnvd";"halauxifen-methyl";"943831-98-9";"DJA";"";0.058;"mg/kg/j";"UE 05/08/15";"Tératogenèse, voie orale, lapin";"5.8";"mg/kg/p.c./j";100;"non nécessaire";"";0.058;"mg/kg bw/day";"Reg. (EU) 2015/1165"
"397_sub_bnvd";"halauxifen-methyl";"943831-98-9";"DRfA";"";0.058;"mg/kg pc";"UE 05/08/15";"Tératogenèse, voie orale, lapin";"5.8";"mg/kg/p.c./j";100;"non nécessaire";"";0.058;"mg/kg bw";"Reg. (EU) 2015/1165"
"398_sub_bnvd";"halosulfuron-methyle";"100784-20-1";"AOEL";"";0.063;"mg/kg/j";"UE 01/10/13";"Etude multigénérations,voie orale, rat";"6.3";"mg/kg/p.c./j";100;"non nécessaire";"";0.063;"mg/kg bw/day";"EFSA 2012"
"398_sub_bnvd";"halosulfuron-methyle";"100784-20-1";"DJA";"";0.063;"mg/kg/j";"UE 01/10/13";"Etude multigénérations,voie orale, rat";"6.3";"mg/kg/p.c./j";100;"non nécessaire";"";0.063;"mg/kg bw/day";"EFSA 2012"
"398_sub_bnvd";"halosulfuron-methyle";"100784-20-1";"DRfA";"";0.5;"mg/kg pc";"UE 01/10/13";"Tératogenèse, voie orale, lapin";"50";"mg/kg/p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw";"EFSA 2012"
"399_sub_bnvd";"haloxyfop-r";"72619-32-0";"AOEL";"";"";"";"";"";"";"";"";"";"";0.005;"mg/kg bw/day";"Reg. (EU) 2015/2233"
"399_sub_bnvd";"haloxyfop-r";"72619-32-0";"DJA";"";"";"";"";"";"";"";"";"";"";0.00065;"mg/kg bw/day";"Reg. (EU) 2015/2233"
"399_sub_bnvd";"haloxyfop-r";"72619-32-0";"DRfA";"";"";"";"";"";"";"";"";"";"";0.075;"mg/kg bw";"Reg. (EU) 2015/2233"
"400_sub_bnvd";"heptamaloxyloglucan";"870721-81-6";"AAOEL";"non pertinent";"";"";"UE 01/03/23";"";"";"";"";"non nécessaire";"";"";"";""
"400_sub_bnvd";"heptamaloxyloglucan";"870721-81-6";"AOEL";"non pertinent";"";"";"UE 01/03/23";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA ´09"
"400_sub_bnvd";"heptamaloxyloglucan";"870721-81-6";"DJA";"non pertinent";"";"";"UE 01/03/23";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA ´09"
"400_sub_bnvd";"heptamaloxyloglucan";"870721-81-6";"DRfA";"non pertinent";"";"";"UE 01/03/23";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA ´09"
"401_sub_bnvd";"heptamethyltrisiloxane modifie polyalkylenoxide";"27306-78-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"402_sub_bnvd";"hexazinone";"51235-04-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"403_sub_bnvd";"hexythiazox";"78587-05-0";"AOEL";"";0.009;"mg/kg/j";"UE 01/06/11";"1 an, voie orale, chien";"2.87";"mg/kg p.c./j";100;"30%";"";0.009;"mg/kg bw/day";"11/46/EU"
"403_sub_bnvd";"hexythiazox";"78587-05-0";"DJA";"";0.03;"mg/kg/j";"UE 01/06/11";"2 ans, voie orale, rat";"3.2";"mg/kg p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw/day";"11/46/EU"
"403_sub_bnvd";"hexythiazox";"78587-05-0";"DRfA";"non pertinent";"";"";"UE 01/06/11";"";"";"";"";"non nécessaire";"Not appl.";"";"";"11/46/EU"
"404_sub_bnvd";"huile animale";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"405_sub_bnvd";"huile blanche de petrole";"9206-23-56";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"406_sub_bnvd";"huile blanche paraffinique";"8042-47-5";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"406_sub_bnvd";"huile blanche paraffinique";"8042-47-5";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"406_sub_bnvd";"huile blanche paraffinique";"8042-47-5";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"407_sub_bnvd";"huile d'os";"8001-85-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"408_sub_bnvd";"huile de colza esterifiee";"85586-25-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"409_sub_bnvd";"huile de colza";"8002-13-9";"AOEL";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2012"
"409_sub_bnvd";"huile de colza";"8002-13-9";"DJA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2012"
"409_sub_bnvd";"huile de colza";"8002-13-9";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2012"
"410_sub_bnvd";"huile de paraffine";"64742-46-7";"AOEL";"non pertinent";"";"";"UE 01/01/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 08"
"410_sub_bnvd";"huile de paraffine";"64742-46-7";"DJA";"non pertinent";"";"";"UE 01/01/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 08"
"410_sub_bnvd";"huile de paraffine";"64742-46-7";"DRfA";"non pertinent";"";"";"UE 01/01/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 08"
"411_sub_bnvd";"huile de paraffine";"72623-86-0";"AOEL";"non pertinent";"";"";"UE 01/01/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"09/116/EC"
"411_sub_bnvd";"huile de paraffine";"72623-86-0";"DJA";"non pertinent";"";"";"UE 01/01/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"09/116/EC"
"411_sub_bnvd";"huile de paraffine";"72623-86-0";"DRfA";"non pertinent";"";"";"UE 01/01/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"09/116/EC"
"412_sub_bnvd";"huile de petrole";"64742-55-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"413_sub_bnvd";"huile de pin";"8002-09-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"414_sub_bnvd";"huile de poisson";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"415_sub_bnvd";"huile de resine";"8050-18-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"416_sub_bnvd";"huile de ricin";"8001-79-4";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"417_sub_bnvd";"huile de vaseline";"8042-47-5";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"417_sub_bnvd";"huile de vaseline";"8042-47-5";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"417_sub_bnvd";"huile de vaseline";"8042-47-5";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"418_sub_bnvd";"huile essentielle d'orange douce";"8028-48-6";"AOEL";"";0.57;"mg/kg/j";"GRED 15/09/20";"";"";"";"";"non nécessaire";"";"";"";"EFSA 2013"
"418_sub_bnvd";"huile essentielle d'orange douce";"8028-48-6";"DJA";"non pertinent";"";"";"CES_PHYTO 15/07/09";"";"";"";"";"non nécessaire";"";"";"";"EFSA 2013"
"418_sub_bnvd";"huile essentielle d'orange douce";"8028-48-6";"DRfA";"non pertinent";"";"";"CES_PHYTO 15/07/09";"";"";"";"";"non nécessaire";"";"";"";"EFSA 2013"
"419_sub_bnvd";"huile essentielle de girofle";"84961-50-2";"AOEL";"";"";"";"";"";"";"";"";"";"";1.0;"mg/kg bw/day";"Dir 08/127"
"419_sub_bnvd";"huile essentielle de girofle";"84961-50-2";"DJA";"";"";"";"";"";"";"";"";"";"";1.0;"mg/kg bw/day";"Dir 08/127"
"419_sub_bnvd";"huile essentielle de girofle";"84961-50-2";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/127"
"420_sub_bnvd";"huile essentielle de menthe verte";"8008-79-5";"AOEL";"";0.252;"mg/kg/j";"UE 18/12/08";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"420_sub_bnvd";"huile essentielle de menthe verte";"8008-79-5";"DJA";"";0.252;"mg/kg/j";"UE 18/12/08";"Autre(s) étude(s)";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"420_sub_bnvd";"huile essentielle de menthe verte";"8008-79-5";"DRfA";"non pertinent";"";"";"UE 18/12/08";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"421_sub_bnvd";"huile minerale blanche";"8042-47-5";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"421_sub_bnvd";"huile minerale blanche";"8042-47-5";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"421_sub_bnvd";"huile minerale blanche";"8042-47-5";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"422_sub_bnvd";"huile minerale paraffinique";"8042-47-5";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"422_sub_bnvd";"huile minerale paraffinique";"8042-47-5";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"422_sub_bnvd";"huile minerale paraffinique";"8042-47-5";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"423_sub_bnvd";"huile vegetale";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"424_sub_bnvd";"huiles empyreumatiques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"425_sub_bnvd";"hydramethylnon";"67485-29-4";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"426_sub_bnvd";"hydrazide maleique";"123-33-1";"AAOEL";"non pertinent";"";"";"UE 01/11/17";"";"";"";"";"non nécessaire";"";"";"";""
"426_sub_bnvd";"hydrazide maleique";"123-33-1";"AOEL";"";0.25;"mg/kg/j";"UE 01/11/17";"1 an, voie orale, chien";"25";"mg/kg p.c./j";100;"non nécessaire";"";0.25;"mg/kg bw/day";"Reg. (EU) 2017/1506"
"426_sub_bnvd";"hydrazide maleique";"123-33-1";"DJA";"";0.25;"mg/kg/j";"UE 01/11/17";"2 ans, voie orale, rat";"25";"mg/kg p.c./j";100;"non nécessaire";"";0.25;"mg/kg bw/day";"Reg. (EU) 2017/1506"
"426_sub_bnvd";"hydrazide maleique";"123-33-1";"DRfA";"non pertinent";"";"";"UE 01/11/17";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Reg. (EU) 2017/1506"
"427_sub_bnvd";"hydrolysat de proteines";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"428_sub_bnvd";"hydroxyde de potassium";"1310-58-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"429_sub_bnvd";"hydroxyde de sodium";"1310-73-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"430_sub_bnvd";"hymexazol";"10004-44-1";"AOEL";"";0.17;"mg/kg/j";"UE 01/11/10";"1 an, voie orale, chien";"17";"mg/kg p.c./j";100;"non nécessaire";"";0.17;"mg/kg bw/day";"EFSA 10"
"430_sub_bnvd";"hymexazol";"10004-44-1";"DJA";"";0.17;"mg/kg/j";"UE 01/11/10";"1 an, voie orale, chien";"17";"mg/kg p.c./j";100;"non nécessaire";"";0.17;"mg/kg bw/day";"EFSA 10"
"430_sub_bnvd";"hymexazol";"10004-44-1";"DRfA";"";0.5;"mg/kg pc";"UE 01/11/10";"Tératogenèse, voie orale, lapin";"50";"mg/kg p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw";"EFSA 10"
"431_sub_bnvd";"hypochlorite de sodium";"7681-52-9";"AOEL";"";"";"";"";"";"";"";"";"";"";0.06;"mg/kg bw/day";"Dir 08/127"
"431_sub_bnvd";"hypochlorite de sodium";"7681-52-9";"DJA";"";"";"";"";"";"";"";"";"";"";0.15;"mg/kg bw/day";"Dir 08/127"
"431_sub_bnvd";"hypochlorite de sodium";"7681-52-9";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/127"
"432_sub_bnvd";"imazalil";"35554-44-0";"AOEL";"";0.05;"mg/kg/j";"UE 01/01/12";"Autre(s) étude(s)";"5";"mg/kg p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw/day";"EFSA 2010"
"432_sub_bnvd";"imazalil";"35554-44-0";"DJA";"";0.025;"mg/kg/j";"UE 01/01/12";"1 an, voie orale, chien";"2.5";"mg/kg p.c./j";100;"non nécessaire";"";0.025;"mg/kg bw/day";"EFSA 2010"
"432_sub_bnvd";"imazalil";"35554-44-0";"DRfA";"";0.05;"mg/kg pc";"UE 01/01/12";"Tératogenèse, voie orale, lapin";"5";"mg/kg p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw";"EFSA 2010"
"433_sub_bnvd";"imazamox";"114311-32-9";"AOEL";"";2.25;"mg/kg/j";"UE 01/11/17";"Tératogenèse, voie orale, lapin";"300";"mg/kg p.c./j";100;"75%";"";2.25;"mg/kg bw/day";"Reg. (EU) 2017/1531"
"433_sub_bnvd";"imazamox";"114311-32-9";"DJA";"";3.0;"mg/kg/j";"UE 01/11/17";"Tératogenèse, voie orale, lapin";"300";"mg/kg p.c./j";100;"non nécessaire";"";3.0;"mg/kg bw/day";"Reg. (EU) 2017/1531"
"433_sub_bnvd";"imazamox";"114311-32-9";"DRfA";"";3.0;"mg/kg pc";"UE 01/11/17";"Tératogenèse, voie orale, lapin";"300";"mg/kg/p.c./j";100;"non nécessaire";"";3.0;"mg/kg bw";"Reg. (EU) 2017/1531"
"434_sub_bnvd";"imazaquine";"81335-37-7";"AOEL";"";"";"";"";"";"";"";"";"";"";0.25;"mg/kg bw/day";"Dir 08/69"
"434_sub_bnvd";"imazaquine";"81335-37-7";"DJA";"";"";"";"";"";"";"";"";"";"";0.25;"mg/kg bw/day";"Dir 08/69"
"434_sub_bnvd";"imazaquine";"81335-37-7";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/69"
"435_sub_bnvd";"imidaclopride";"138261-41-3";"AOEL";"";"";"";"";"";"";"";"";"";"";0.08;"mg/kg bw/day";"Dir 08/116"
"435_sub_bnvd";"imidaclopride";"138261-41-3";"DJA";"";"";"";"";"";"";"";"";"";"";0.06;"mg/kg bw/day";"Dir 08/116"
"435_sub_bnvd";"imidaclopride";"138261-41-3";"DRfA";"";"";"";"";"";"";"";"";"";"";0.08;"mg/kg bw";"Dir 08/116"
"436_sub_bnvd";"indoxacarbe";"173584-44-6";"AAOEL";"";"";"";"";"";"";"";"";"";"";0.003;"mg/kg bw";"Reg. (EU) 2021/2081"
"436_sub_bnvd";"indoxacarbe";"173584-44-6";"AOEL";"";"";"";"";"";"";"";"";"";"";0.003;"mg/kg bw/day";"Reg. (EU) 2021/2081"
