"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"micro_organisme";"substance_base";"faible_risque";"faible_risque_liste_amm_ephy";"candidat_substitution";"candidat_substitution_type";"in_uab_pro";"uab_pro_liste_amm_ephy";"in_uab_amateur";"uab_amateur_liste_amm_ephy";"in_biocontrole";"biocontrole_liste_amm_ephy";"in_eaj";"in_eaj_bnvd";"eaj_liste_amm_bnvd";"in_eaj_ephy";"eaj_liste_amm_ephy"
"257_sub_bnvd";"cyromazine";"66215-27-8";"596";"Cyromazine";"66215-27-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"258_sub_bnvd";"daminozide";"1596-84-5";"599";"Daminozide";"1596-84-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"259_sub_bnvd";"dazomet";"533-74-4";"835";"Dazomet";"533-74-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"260_sub_bnvd";"decane-1-ol";"112-30-1";"826";"1-Decanol";"112-30-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"261_sub_bnvd";"deltamethrine";"52918-63-5";"602";"Deltamethrin";"52918-63-5";False;False;False;"";False;"";True;"2130112
2130114
2130115
2140091
2170392
2200509";False;"";True;"2130112
2130114
2130115
2140091
2170392
2200509
2210477
2219995";True;True;"8300053";True;"2030125
2100078
2120213
8300053"
"262_sub_bnvd";"derives d'acides gras vegetaux";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"263_sub_bnvd";"desmediphame";"13684-56-5";"605";"Desmedipham";"13684-56-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"264_sub_bnvd";"di aminopropyl laurylamine";"2372-82-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"265_sub_bnvd";"di-1-p-menthene";"34363-01-4";"607";"Di-1-p-menthene B470";"No CAS allocated";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"266_sub_bnvd";"diazinon";"333-41-5";"612";"Diazinon";"333-41-5";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010377
2010436
2030278
6500379
6900079
7500239
8500591
9200131
9800226
9800239";True;"2010436
6500379
6900079
7500239
9200131
9800226
9800239"
"267_sub_bnvd";"dicamba dimethylammonium";"2300-66-5";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"268_sub_bnvd";"dicamba";"1918-00-9";"613";"Dicamba";"1918-00-9";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000071
2000412
2020336
2090032
2110174
6900472
7700388
8000169
8100548
8200346
8600241
8600575
8720669
9000662
9500269
9500281
9500484
9500485
9600325
9900098";True;"2000071
2000390
2000412
2010296
2020336
2040080
2090032
2100083
2110174
6900472
6900486
7700388
7700706
8000169
8100548
8200346
8600241
8600575
8720669
9000662
9400109
9420113
9500269
9500281
9500484
9500485
9600325
9900098"
"269_sub_bnvd";"dichlobenil";"1194-65-6";"614";"Dichlobenil";"1194-65-6";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000009
2020322
2030270
2030271
2030293
7500669
7600146
7700027
8000077
9000435
9700232
9700233
9700561
9800332
9800357
9800556
9800557
9800558
9900372";True;"2000009
7500669
7600146
7700027
8000077
9700561"
"270_sub_bnvd";"dichlormide";"37764-25-3";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"271_sub_bnvd";"dichloro isocyanurate de sodium dihydrate";"51580-86-0";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"272_sub_bnvd";"dichloroisocyanurate de sodium";"2893-78-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"273_sub_bnvd";"dichlorprop-p";"15165-67-0";"619";"Dichlorprop-P";" 15165-67-0 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010319
2040079
9500572
9700414
9800238";True;"2010035
2010296
2010319
2030331
2040079
9700414
9800238"
"274_sub_bnvd";"dichlorvos";"62-73-7";"620";"Dichlorvos";"62-73-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"275_sub_bnvd";"diclofop methyl";"51338-27-3";"622";"Diclofop";"40843-25-2";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"276_sub_bnvd";"dicofol";"115-32-2";"1360";"Dicofol";"115-32-2";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000096
2010429
2010430
2010434
2020351
2020365
8100167
8300464
9000106
9000124
9100260
9100490
9200265
9300254
9300255
9500514
9500515
9500531
9700083
9800005
9800393";True;"2020365
8100167
9000106
9100490
9200265
9300254
9800005"
"276_sub_bnvd";"dicofol";"115-32-2";"624";"Dicofol (containing <78% p.p´-dicofol or > 1g/kg DDT and DDT related cmpds)";"115-32-2";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000096
2010429
2010430
2010434
2020351
2020365
8100167
8300464
9000106
9000124
9100260
9100490
9200265
9300254
9300255
9500514
9500515
9500531
9700083
9800005
9800393";True;"2020365
8100167
9000106
9100490
9200265
9300254
9800005"
"277_sub_bnvd";"difenacoum";"56073-07-5";"630";"Difenacoum";"56073-07-5";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2000019
2020185
7800798
8300307
8800238
9200046
9300349";False;""
"277_sub_bnvd";"difenacoum";"56073-07-5";"630";"Difenacoum";"56073-07-5";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";True;True;"2000019
2020185
7800798
8300307
8800238
9200046
9300349";False;""
"278_sub_bnvd";"difenoconazole";"119446-68-3";"631";"Difenoconazole";"119446-68-3";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;False;"";True;"2090033
2090034"
"279_sub_bnvd";"difethialone";"104653-34-1";"633";"Difethialone";"104653-34-1";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010016";False;""
"280_sub_bnvd";"diflubenzuron";"35367-38-5";"634";"Diflubenzuron";"35367-38-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"281_sub_bnvd";"diflufenicanil";"83164-33-4";"635";"Diflufenican";"83164-33-4 ";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2000128
2010157
2010299
2050050
2050077
2050145
2050146
2080053
2120150
2120155
2130093
2150102
8900231
9400245
9700358
9800107
9900093";True;"2000128
2010157
2010299
2050050
2050077
2050145
2050146
2080053
2120150
2120155
2130093
2150102
8900231
9400245
9700358
9800107
9900093"
"282_sub_bnvd";"dimethachlore";"50563-36-5";"639";"Dimethachlor";"50563-36-5 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"283_sub_bnvd";"dimethenamide-p (dmta-p)";"163515-14-8";"641";"Dimethenamid-P";"163515-14-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"284_sub_bnvd";"dimethenamide";"87674-68-8";"640";"Dimethenamid";"87674-68-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"285_sub_bnvd";"dimethoate";"60-51-5";"1214";"Dimethoate";"60-51-5";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";True;True;"9900333";True;"2010121"
"286_sub_bnvd";"dimethomorphe";"110488-70-5";"644";"Dimethomorph";"110488-70-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"287_sub_bnvd";"dimethyl disulfide";"624-92-0";"988";"Dimethyl disulphide";"624-92-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"288_sub_bnvd";"dimethyl polysiloxane";"63148-62-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"289_sub_bnvd";"dimoxystrobine";"149961-52-4";"868";"Dimoxystrobin";"149961-52-4";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"289_sub_bnvd";"dimoxystrobine";"149961-52-4";"868";"Dimoxystrobin";"149961-52-4";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"290_sub_bnvd";"dinocap";"39300-45-3";"650";"Dinocap";"No CAS allocated";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"509";"Carbon dioxide (active substance)";"124-38-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"1454";"Carbon dioxide (basic substance)";"124-38-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"292_sub_bnvd";"diphenylamine";"122-39-4";"658";"Diphenylamine";"122-39-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"293_sub_bnvd";"diquat";"85-00-7";"659";"Diquat";"85-00-7";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";True;True;"2090176";True;"2090176"
"293_sub_bnvd";"diquat";"85-00-7";"659";"Diquat";"85-00-7";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2090176";True;"2090176"
"294_sub_bnvd";"disodium phosphate";"7558-79-4";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"295_sub_bnvd";"disulfure de dimethyle (dmds)";"624-92-0";"988";"Dimethyl disulphide";"624-92-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"296_sub_bnvd";"dithianon";"3347-22-6";"691";"Dithianon";"3347-22-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"297_sub_bnvd";"diuron";"330-54-1";"692";"Diuron";"330-54-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"298_sub_bnvd";"dodemorphe acetate";"31717-87-0";"694";"Dodemorph";"1593-77-7 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"299_sub_bnvd";"dodine";"2439-10-3";"695";"Dodine";"2439-10-3";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000222";True;"2000222"
"300_sub_bnvd";"e,z-8-dodecen-1-yl acetate + z-8-dodecen-1-ol";"";"";"";"";"";"";"";"";"";"";True;"2140143";False;"";True;"2140143";False;False;"";False;""
"301_sub_bnvd";"e-5-decen-1-ol";"56578-18-8";"360";"(E)-5-Decen-1-ol (SCLP Alcohols)";"56578-18-8";False;False;False;"";False;"";True;"2171126
2180549";False;"";True;"2171126
2180549";False;False;"";False;""
"302_sub_bnvd";"e/z8 acetate de dodecenyle";"37338-40-2";"364";"(E,Z)-8-Dodecen-1-yl acetate";"No CAS allocated";False;False;False;"";False;"";True;"2171126
2210017
8900685";False;"";True;"2171126
2210017
8900685";False;False;"";False;""
"303_sub_bnvd";"e/z9-dodecenyl acetate";"16974-34-8";"";"";"";"";"";"";"";"";"";True;"9400462";False;"";True;"9400462";False;False;"";False;""
"304_sub_bnvd";"e7,e/z9-dodecadienyl acetate + n-dodecanyl acetate";"";"";"";"";"";"";"";"";"";"";True;"2150105";False;"";True;"2150105";False;False;"";False;""
"305_sub_bnvd";"e7,z9-dodecadienylacetate";"54364-62-4";"1328";"(E,Z)-7,9-Dodecadien-1-yl acetate (SCLP Acetates)";"54364-62-4";False;False;True;"";False;"";True;"2120030
2130108
2130109
2140043
2140044
2140215
2150105
2160423
2161035
2170435
2200132
2200389
2200914
9400458
9400459
9400460";False;"";True;"2120030
2130108
2130109
2140043
2140044
2140215
2150105
2160423
2161035
2170435
2200132
2200389
2200914
9400458
9400459
9400460";False;False;"";False;""
"306_sub_bnvd";"e8,e10-dodecadiene-1-ol";"33956-49-9";"362";"(E,E)-8,10-Dodecadien-1-ol (SCLP Alcohols)";"33956-49-9";False;False;False;"";False;"";True;"2000536
2100036
2100242
2110074
2110179
2130272
2140146
2150175
2150179
2160929
2170434
2170785
2190561
2190599
2200388
2210541
9800030
9900123";True;"2120033";True;"2000536
2100036
2100242
2110074
2110179
2120033
2130272
2140146
2150175
2150179
2160929
2170434
2170785
2190561
2190599
2200388
2210541
9800030
9900123";True;True;"2120033";True;"2120033"
"307_sub_bnvd";"e8,e10-dodécadiène-1-ol + tétradécylacétate";"";"";"";"";"";"";"";"";"";"";True;"2140146
2170434";False;"";True;"2140146
2170434";False;False;"";False;""
"308_sub_bnvd";"edta";"60-00-4";"698";"EDTA and its salts";"60-00-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"309_sub_bnvd";"emamectine benzoate";"155569-91-8";"838";"Emamectin";"119791-41-2";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"310_sub_bnvd";"engrais divers";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"2000241
2020001
9900319
9900320
9900321";True;"2000241
9900319
9900320
9900321"
"311_sub_bnvd";"epoxiconazole";"133855-98-8";"701";"Epoxiconazole";"133855-98-8";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"311_sub_bnvd";"epoxiconazole";"133855-98-8";"701";"Epoxiconazole";"133855-98-8";False;False;False;"";True;"propriétés de perturbation endocrinienne";False;"";False;"";False;"";False;False;"";False;""
"311_sub_bnvd";"epoxiconazole";"133855-98-8";"701";"Epoxiconazole";"133855-98-8";False;False;False;"";True;"reprotoxique 1A / 1B";False;"";False;"";False;"";False;False;"";False;""
"312_sub_bnvd";"esfenvalerate";"66230-04-4";"84";"Esfenvalerate";"66230-04-4";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2010524
2020319
2020353";True;"2010524
2020319
2020353"
"313_sub_bnvd";"essence de girofle";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"314_sub_bnvd";"esters de colophane et de diethylene glycol";"68153-38-8";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"315_sub_bnvd";"esters de phosphate d'alcools gras polyoxyalkyles";"68649-29-6";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"316_sub_bnvd";"esters methyliques d'acides gras c16-c18 et c18 insatures";"67762-38-3";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"317_sub_bnvd";"esters methyliques d'acides gras, c14-c18 et c16-c18 insatures";"67762-26-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"318_sub_bnvd";"esters methyliques d'acides gras";"61788-59-8";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"319_sub_bnvd";"ethanol";"64-17-5";"88";"Ethanol";"64-17-5";False;False;False;"";False;"";True;"2110155";False;"";False;"";False;False;"";False;""
"320_sub_bnvd";"ethephon";"16672-87-0";"89";"Ethephon";"16672-87-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"321_sub_bnvd";"ether d'alkyl aryl polyglycol";"61827-42-7";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"322_sub_bnvd";"ethofumesate";"26225-79-6";"94";"Ethofumesate";"26225-79-6 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"323_sub_bnvd";"ethoprophos";"13194-48-4";"95";"Ethoprophos";"13194-48-4";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"324_sub_bnvd";"ethoxyquine";"91-53-2";"96";"Ethoxyquin";"91-53-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"325_sub_bnvd";"ethylene";"74-85-1";"98";"Ethylene";"74-85-1";False;False;False;"";False;"";True;"2150003";False;"";False;"";False;False;"";False;""
"326_sub_bnvd";"etofenprox";"80844-07-1";"101";"Etofenprox";"80844-07-1";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2020009
2040082";True;"2020009
2040082"
"327_sub_bnvd";"etoxazole";"153233-91-1";"102";"Etoxazole";"153233-91-1";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"328_sub_bnvd";"eugenol";"97-53-0";"301";"Eugenol";"97-53-0";False;False;False;"";False;"";True;"2161080";False;"";True;"2161080";False;False;"";False;""
"328_sub_bnvd";"eugenol";"97-53-0";"298";"Plant oils / Clove oil";"84961-50-2";False;False;False;"";False;"";True;"2161080";False;"";True;"2161080";False;False;"";False;""
"329_sub_bnvd";"extrait d'ail";"8008-99-9";"760";"Garlic extract";"No CAS allocated";False;False;False;"";False;"";True;"2160454";False;"";True;"2160454";False;False;"";False;""
"330_sub_bnvd";"extrait de bois de quassia (variete picrasma)";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"331_sub_bnvd";"extrait de fenugrec";"";"";"";"";"";"";"";"";"";"";False;"";False;"";True;"2050030";False;False;"";False;""
"332_sub_bnvd";"extrait de pyrethre vegetal";"8003-34-7";"1092";"Pyrethrins";"8003-34-7 ";False;False;False;"";False;"";False;"";False;"";True;"2000006";False;False;"";False;""
"333_sub_bnvd";"famoxadone";"131807-57-3";"109";"Famoxadone";"131807-57-3";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"334_sub_bnvd";"farine de sang";"";"";"";"";"";"";"";"2110195";"";"";True;"2110195";False;"";True;"2110195";False;False;"";False;""
"335_sub_bnvd";"fenamidone";"161326-34-7";"119";"Fenamidone";"161326-34-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"336_sub_bnvd";"fenazaquin";"120928-09-8";"124";"Fenazaquin";"120928-09-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"337_sub_bnvd";"fenbuconazole";"114369-43-6";"125";"Fenbuconazole";"114369-43-6";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"9800230
9900134";True;"9800230
9900134"
"338_sub_bnvd";"fenbutatin oxyde";"13356-08-6";"1194";"Fenbutatin oxide";"13356-08-6";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"339_sub_bnvd";"fenhexamide";"126833-17-8";"4";"Fenhexamid";"126833-17-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"340_sub_bnvd";"fenitrothion";"122-14-5";"5";"Fenitrothion";"122-14-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"341_sub_bnvd";"fenoxaprop-p-ethyl";"71283-80-2";"9";"Fenoxaprop-P-ethyl";"71283-80-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"342_sub_bnvd";"fenoxycarbe";"72490-01-8";"10";"Fenoxycarb";"72490-01-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"343_sub_bnvd";"fenpicoxamide";"517875-34-2";"1286";"Fenpicoxamid (formerly: Lyserphenvalpyr)";"517875-34-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"344_sub_bnvd";"fenpropidine";"67306-00-7";"13";"Fenpropidin";"67306-00-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"345_sub_bnvd";"fenpropimorphe";"67564-91-4";"817";"Fenpropimorph";"67306-03-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"346_sub_bnvd";"fenpyrazamine";"473798-59-3";"683";"Fenpyrazamine";"473798-59-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"347_sub_bnvd";"fenpyroximate";"111812-58-9";"14";"Fenpyroximate";"134098-61-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"348_sub_bnvd";"fer sous forme de sulfate de fer";"7720-78-7";"237";"Iron sulphate";"see remark";False;False;False;"";False;"";False;"";False;"";True;"2000510
2130126
2190066";True;True;"2000510
2130126
8500216
8600380
8820680
9600246
9600299";True;"2000510
2130126
2190066
8500216
8600380
8820680
9600246
9600299"
"349_sub_bnvd";"fipronil";"120068-37-3";"1002";"Fipronil";"120068-37-3";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";True;True;"9800377
9900352
9900407";True;"9900352"
"350_sub_bnvd";"flazasulfuron";"104040-78-0";"819";"Flazasulfuron";"104040-78-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"351_sub_bnvd";"fleur de chaux (chaux eteinte)";"1305-62-0";"497";"Calcium hydroxide";"1305-62-0";False;True;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"352_sub_bnvd";"flonicamide";"158062-67-0";"27";"Flonicamid (IKI-220)";"158062-67-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"353_sub_bnvd";"florasulame";"145701-23-1";"28";"Florasulam";"145701-23-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"354_sub_bnvd";"florpyrauxifen-benzyl";"1390661-72-9";"1414";"Florpyrauxifen-benzyl";"1390661-72-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"355_sub_bnvd";"fluazifop-p-butyl";"79241-46-6";"31";"Fluazifop-P";"83066-88-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"356_sub_bnvd";"fluazinam";"79622-59-6";"32";"Fluazinam";"79622-59-6 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"357_sub_bnvd";"fludioxonil";"131341-86-1";"37";"Fludioxonil";"131341-86-1";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2040357";True;"2159993"
"358_sub_bnvd";"flufenacet";"142459-58-3";"1313";"Flufenacet (formerly fluthiamide)";"142459-58-3";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2120150";True;"2120150"
"359_sub_bnvd";"flufenoxuron";"101463-69-8";"38";"Flufenoxuron";"101463-69-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"360_sub_bnvd";"flumioxazine";"103361-09-7";"720";"Flumioxazin";"103361-09-7 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"361_sub_bnvd";"fluopicolide";"239110-15-7";"722";"Fluopicolide";"239110-15-7";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2120119";True;"2120063
2120119"
"362_sub_bnvd";"fluopyram";"658066-35-4";"723";"Fluopyram";"658066-35-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"363_sub_bnvd";"fluorure de sulfuryle";"2699-79-8";"1180";"Sulfuryl fluoride";"2699-79-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"364_sub_bnvd";"fluoxastrobine";"361377-29-9";"726";"Fluoxastrobin";"361377-29-9 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"365_sub_bnvd";"flupyrsulfuron-methyl";"144740-54-5";"728";"Flupyrsulfuron-methyl (DPX KE 459)";"144740-53-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"366_sub_bnvd";"fluquinconazole";"136426-54-5";"729";"Fluquinconazole";"136426-54-5";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"366_sub_bnvd";"fluquinconazole";"136426-54-5";"729";"Fluquinconazole";"136426-54-5";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"367_sub_bnvd";"flurochloridone";"61213-25-0";"733";"Flurochloridone";"61213-25-0";False;False;False;"";True;"reprotoxique 1A / 1B";False;"";False;"";False;"";False;False;"";False;""
"368_sub_bnvd";"fluroxypyr-meptyl";"81406-37-3";"734";"Fluroxypyr";"69377-81-7 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"369_sub_bnvd";"fluroxypyr";"69377-81-7";"734";"Fluroxypyr";"69377-81-7 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2050143
8800287
9000099
9800432
9800509";True;"2050143
2050144
2120133
8800287
9000099
9800432
9800509"
"370_sub_bnvd";"flurprimidol";"56425-91-3";"735";"Flurprimidol";"56425-91-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"371_sub_bnvd";"flurtamone";"96525-23-4";"736";"Flurtamone";"96525-23-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"372_sub_bnvd";"flusilazole";"85509-19-9";"737";"Flusilazole";"85509-19-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"373_sub_bnvd";"flutolanil";"66332-96-5";"739";"Flutolanil";"66332-96-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"374_sub_bnvd";"flutriafol";"76674-21-0";"740";"Flutriafol";"76674-21-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"375_sub_bnvd";"fluxapyroxad";"907204-31-3";"989";"Fluxapyroxad";"907204-31-3 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"376_sub_bnvd";"folpel";"133-07-3";"742";"Folpet";"133-07-3 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"377_sub_bnvd";"foramsulfuron";"173159-57-4";"745";"Foramsulfuron";"173159-57-4 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"378_sub_bnvd";"forchlorfenuron";"68157-60-8";"746";"Forchlorfenuron";"68157-60-8 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"379_sub_bnvd";"formaldehyde";"50-00-0";"747";"Formaldehyde";"50-00-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"379_sub_bnvd";"formaldehyde";"50-00-0";"951";"Paraformaldehyde";"50-00-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"380_sub_bnvd";"formetanate-chlorhydrate";"23422-53-9";"748";"Formetanate";"23422-53-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"381_sub_bnvd";"formiate d'ammonium";"540-69-2";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"382_sub_bnvd";"formiate de calcium";"544-17-2";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"383_sub_bnvd";"fosetyl-aluminium";"39148-24-8";"751";"Fosetyl";"15845-66-6 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010354
9500140
9500404
9600191
9800215";True;"2130240
9500140
9500404
9600191
9600386
9800215"
"384_sub_bnvd";"fosetyl";"15845-66-6";"751";"Fosetyl";"15845-66-6 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"385_sub_bnvd";"fosthiazate";"98886-44-3";"752";"Fosthiazate";"98886-44-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"386_sub_bnvd";"gamma-cyhalothrine";"76703-62-3";"1211";"Gamma-cyhalothrin";"76703-62-3";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"387_sub_bnvd";"geraniol";"106-24-1";"1036";"Geraniol";"106-24-1";False;False;False;"";False;"";True;"2161080";False;"";True;"2161080";False;False;"";False;""
